user,time,pattern 
1935,E,"(7, 26)"
3204,E,"(29, 35)"
3204,E,"(29, 35)"
3204,E,"(29, 35)"
1057,E,"(54, 5)"
1057,E,"(54, 5)"
1057,E,"(54, 5)"
487,E,"(38, 34)"
487,E,"(38, 34)"
487,E,"(38, 34)"
2409,E,"(18, 1)"
2409,E,"(18, 1)"
2409,E,"(18, 1)"
812,E,"(25, 18)"
812,E,"(25, 18)"
812,E,"(25, 18)"
1171,E,"(59, 10)"
1171,E,"(59, 10)"
1171,E,"(59, 10)"
409,E,"(15, 17)"
409,E,"(15, 17)"
409,E,"(15, 17)"
3703,E,"(22, 40)"
3703,E,"(22, 40)"
3703,E,"(22, 40)"
656,E,"(12, 20)"
656,E,"(12, 20)"
656,E,"(12, 20)"
553,E,"(5, 59)"
553,E,"(5, 59)"
553,E,"(5, 59)"
763,E,"(10, 22)"
763,E,"(10, 22)"
763,E,"(10, 22)"
3641,E,"(15, 36)"
3641,E,"(15, 36)"
3641,E,"(15, 36)"
2394,E,"(45, 12)"
2394,E,"(45, 12)"
2394,E,"(45, 12)"
3906,E,"(42, 53)"
3906,E,"(42, 53)"
3906,E,"(42, 53)"
4,E,"(48, 30)"
4,E,"(48, 30)"
4,E,"(48, 30)"
2624,E,"(18, 2)"
2624,E,"(18, 2)"
2624,E,"(18, 2)"
667,E,"(60, 19)"
667,E,"(60, 19)"
667,E,"(60, 19)"
1177,E,"(33, 55)"
1177,E,"(33, 55)"
1177,E,"(33, 55)"
2465,E,"(30, 3)"
2465,E,"(30, 3)"
2465,E,"(30, 3)"
2622,E,"(23, 46)"
2622,E,"(23, 46)"
2622,E,"(23, 46)"
3381,E,"(46, 40)"
3381,E,"(46, 40)"
3381,E,"(46, 40)"
765,E,"(3, 7)"
765,E,"(3, 7)"
765,E,"(3, 7)"
275,E,"(37, 33)"
275,E,"(37, 33)"
275,E,"(37, 33)"
300,E,"(13, 56)"
300,E,"(13, 56)"
300,E,"(13, 56)"
2805,E,"(7, 39)"
2805,E,"(7, 39)"
2805,E,"(7, 39)"
1826,E,"(53, 1)"
1826,E,"(53, 1)"
1826,E,"(53, 1)"
3037,E,"(7, 28)"
3037,E,"(7, 28)"
3037,E,"(7, 28)"
1148,E,"(17, 31)"
1148,E,"(17, 31)"
1148,E,"(17, 31)"
1292,E,"(47, 19)"
1292,E,"(47, 19)"
1292,E,"(47, 19)"
1053,E,"(12, 34)"
1053,E,"(12, 34)"
1053,E,"(12, 34)"
193,E,"(35, 7)"
193,E,"(35, 7)"
193,E,"(35, 7)"
711,E,"(7, 50)"
711,E,"(7, 50)"
711,E,"(7, 50)"
2371,E,"(22, 19)"
2371,E,"(22, 19)"
2371,E,"(22, 19)"
343,E,"(30, 30)"
343,E,"(30, 30)"
343,E,"(30, 30)"
1485,E,"(24, 36)"
1485,E,"(24, 36)"
1485,E,"(24, 36)"
3565,E,"(53, 16)"
3565,E,"(53, 16)"
3565,E,"(53, 16)"
2287,E,"(2, 36)"
2287,E,"(2, 36)"
2287,E,"(2, 36)"
219,E,"(19, 7)"
219,E,"(19, 7)"
219,E,"(19, 7)"
2375,E,"(30, 24)"
2375,E,"(30, 24)"
2375,E,"(30, 24)"
1755,E,"(34, 3)"
1755,E,"(34, 3)"
1755,E,"(34, 3)"
772,E,"(6, 66)"
772,E,"(6, 66)"
772,E,"(6, 66)"
1741,E,"(49, 22)"
1741,E,"(49, 22)"
1741,E,"(49, 22)"
3815,E,"(19, 25)"
3815,E,"(19, 25)"
3815,E,"(19, 25)"
2144,E,"(12, 9)"
2144,E,"(12, 9)"
2144,E,"(12, 9)"
762,E,"(3, 47)"
762,E,"(3, 47)"
762,E,"(3, 47)"
953,E,"(14, 9)"
953,E,"(14, 9)"
953,E,"(14, 9)"
2672,E,"(43, 38)"
2672,E,"(43, 38)"
2672,E,"(43, 38)"
2560,E,"(30, 29)"
2560,E,"(30, 29)"
2560,E,"(30, 29)"
851,E,"(6, 66)"
851,E,"(6, 66)"
851,E,"(6, 66)"
1664,E,"(60, 33)"
1664,E,"(60, 33)"
1664,E,"(60, 33)"
2752,E,"(12, 10)"
2752,E,"(12, 10)"
2752,E,"(12, 10)"
998,E,"(36, 1)"
998,E,"(36, 1)"
998,E,"(36, 1)"
3128,E,"(37, 34)"
3128,E,"(37, 34)"
3128,E,"(37, 34)"
1967,E,"(41, 16)"
1967,E,"(41, 16)"
1967,E,"(41, 16)"
982,E,"(40, 8)"
982,E,"(40, 8)"
982,E,"(40, 8)"
3123,E,"(12, 41)"
3123,E,"(12, 41)"
3123,E,"(12, 41)"
339,E,"(61, 36)"
339,E,"(61, 36)"
339,E,"(61, 36)"
3275,E,"(51, 18)"
3275,E,"(51, 18)"
3275,E,"(51, 18)"
3017,E,"(24, 59)"
3017,E,"(24, 59)"
3017,E,"(24, 59)"
3296,E,"(32, 28)"
3296,E,"(32, 28)"
3296,E,"(32, 28)"
314,E,"(32, 36)"
314,E,"(32, 36)"
314,E,"(32, 36)"
2594,E,"(21, 43)"
2594,E,"(21, 43)"
2594,E,"(21, 43)"
1820,E,"(57, 7)"
1820,E,"(57, 7)"
1820,E,"(57, 7)"
1305,E,"(62, 39)"
1305,E,"(62, 39)"
1305,E,"(62, 39)"
407,E,"(33, 51)"
407,E,"(33, 51)"
407,E,"(33, 51)"
2586,E,"(2, 21)"
2586,E,"(2, 21)"
2586,E,"(2, 21)"
987,E,"(9, 15)"
987,E,"(9, 15)"
987,E,"(9, 15)"
2482,E,"(22, 40)"
2482,E,"(22, 40)"
2482,E,"(22, 40)"
2155,E,"(9, 11)"
2155,E,"(9, 11)"
2155,E,"(9, 11)"
3662,E,"(41, 56)"
3662,E,"(41, 56)"
3662,E,"(41, 56)"
2002,E,"(29, 41)"
2002,E,"(29, 41)"
2002,E,"(29, 41)"
3071,E,"(24, 65)"
3071,E,"(24, 65)"
3071,E,"(24, 65)"
3609,E,"(37, 34)"
3609,E,"(37, 34)"
3609,E,"(37, 34)"
1483,E,"(27, 52)"
1483,E,"(27, 52)"
1483,E,"(27, 52)"
192,E,"(28, 9)"
192,E,"(28, 9)"
192,E,"(28, 9)"
99,E,"(34, 3)"
99,E,"(34, 3)"
99,E,"(34, 3)"
3092,E,"(6, 34)"
3092,E,"(6, 34)"
3092,E,"(6, 34)"
1259,E,"(21, 12)"
1259,E,"(21, 12)"
1259,E,"(21, 12)"
3386,E,"(2, 35)"
3386,E,"(2, 35)"
3386,E,"(2, 35)"
115,E,"(46, 15)"
115,E,"(46, 15)"
115,E,"(46, 15)"
869,E,"(20, 5)"
869,E,"(20, 5)"
869,E,"(20, 5)"
2060,E,"(65, 27)"
2060,E,"(65, 27)"
2060,E,"(65, 27)"
2953,E,"(18, 50)"
2953,E,"(18, 50)"
2953,E,"(18, 50)"
3088,E,"(25, 30)"
3088,E,"(25, 30)"
3088,E,"(25, 30)"
2645,E,"(40, 29)"
2645,E,"(40, 29)"
2645,E,"(40, 29)"
3250,E,"(6, 9)"
3250,E,"(6, 9)"
3250,E,"(6, 9)"
3870,E,"(24, 16)"
3870,E,"(24, 16)"
3870,E,"(24, 16)"
1614,E,"(12, 31)"
1614,E,"(12, 31)"
1614,E,"(12, 31)"
188,E,"(21, 32)"
188,E,"(21, 32)"
188,E,"(21, 32)"
2277,E,"(6, 12)"
2277,E,"(6, 12)"
2277,E,"(6, 12)"
577,E,"(12, 37)"
577,E,"(12, 37)"
577,E,"(12, 37)"
2618,E,"(54, 16)"
2618,E,"(54, 16)"
2618,E,"(54, 16)"
1921,E,"(36, 16)"
1921,E,"(36, 16)"
1921,E,"(36, 16)"
2136,E,"(24, 20)"
2136,E,"(24, 20)"
2136,E,"(24, 20)"
1719,E,"(46, 11)"
1719,E,"(46, 11)"
1719,E,"(46, 11)"
2338,E,"(60, 36)"
2338,E,"(60, 36)"
2338,E,"(60, 36)"
1833,E,"(27, 24)"
1833,E,"(27, 24)"
1833,E,"(27, 24)"
1297,E,"(37, 57)"
1297,E,"(37, 57)"
1297,E,"(37, 57)"
160,E,"(45, 39)"
160,E,"(45, 39)"
160,E,"(45, 39)"
1691,E,"(35, 4)"
1691,E,"(35, 4)"
1691,E,"(35, 4)"
2633,E,"(13, 6)"
2633,E,"(13, 6)"
2633,E,"(13, 6)"
3121,E,"(2, 64)"
3121,E,"(2, 64)"
3121,E,"(2, 64)"
1415,E,"(17, 60)"
1415,E,"(17, 60)"
1415,E,"(17, 60)"
2441,E,"(25, 51)"
2441,E,"(25, 51)"
2441,E,"(25, 51)"
3113,E,"(24, 51)"
3113,E,"(24, 51)"
3113,E,"(24, 51)"
3133,E,"(43, 10)"
3133,E,"(43, 10)"
3133,E,"(43, 10)"
2820,E,"(20, 61)"
2820,E,"(20, 61)"
2820,E,"(20, 61)"
25,E,"(36, 49)"
25,E,"(36, 49)"
25,E,"(36, 49)"
2638,E,"(35, 33)"
2638,E,"(35, 33)"
2638,E,"(35, 33)"
736,E,"(54, 15)"
736,E,"(54, 15)"
736,E,"(54, 15)"
2325,E,"(6, 50)"
2325,E,"(6, 50)"
2325,E,"(6, 50)"
1039,E,"(26, 53)"
1039,E,"(26, 53)"
1039,E,"(26, 53)"
3660,E,"(10, 64)"
3660,E,"(10, 64)"
3660,E,"(10, 64)"
2772,E,"(27, 33)"
2772,E,"(27, 33)"
2772,E,"(27, 33)"
2876,E,"(5, 53)"
2876,E,"(5, 53)"
2876,E,"(5, 53)"
3834,E,"(15, 25)"
3834,E,"(15, 25)"
3834,E,"(15, 25)"
964,E,"(14, 34)"
964,E,"(14, 34)"
964,E,"(14, 34)"
3334,E,"(40, 23)"
3334,E,"(40, 23)"
3334,E,"(40, 23)"
3642,E,"(31, 14)"
3642,E,"(31, 14)"
3642,E,"(31, 14)"
3405,E,"(10, 9)"
3405,E,"(10, 9)"
3405,E,"(10, 9)"
1157,E,"(9, 27)"
1157,E,"(9, 27)"
1157,E,"(9, 27)"
3463,E,"(11, 7)"
3463,E,"(11, 7)"
3463,E,"(11, 7)"
2776,E,"(6, 55)"
2776,E,"(6, 55)"
2776,E,"(6, 55)"
2342,E,"(35, 20)"
2342,E,"(35, 20)"
2342,E,"(35, 20)"
900,E,"(41, 24)"
900,E,"(41, 24)"
900,E,"(41, 24)"
2930,E,"(30, 45)"
2930,E,"(30, 45)"
2930,E,"(30, 45)"
227,E,"(10, 58)"
227,E,"(10, 58)"
227,E,"(10, 58)"
3177,E,"(14, 63)"
3177,E,"(14, 63)"
3177,E,"(14, 63)"
1949,E,"(40, 22)"
1949,E,"(40, 22)"
1949,E,"(40, 22)"
3359,E,"(44, 35)"
3359,E,"(44, 35)"
3359,E,"(44, 35)"
780,E,"(52, 15)"
780,E,"(52, 15)"
780,E,"(52, 15)"
2009,E,"(10, 35)"
2009,E,"(10, 35)"
2009,E,"(10, 35)"
3352,E,"(62, 29)"
3352,E,"(62, 29)"
3352,E,"(62, 29)"
3996,E,"(39, 55)"
3996,E,"(39, 55)"
3996,E,"(39, 55)"
726,E,"(51, 41)"
726,E,"(51, 41)"
726,E,"(51, 41)"
3715,E,"(15, 12)"
3715,E,"(15, 12)"
3715,E,"(15, 12)"
483,E,"(33, 39)"
483,E,"(33, 39)"
483,E,"(33, 39)"
3331,E,"(55, 41)"
3331,E,"(55, 41)"
3331,E,"(55, 41)"
587,E,"(22, 60)"
587,E,"(22, 60)"
587,E,"(22, 60)"
3011,E,"(37, 21)"
3011,E,"(37, 21)"
3011,E,"(37, 21)"
3808,E,"(4, 8)"
3808,E,"(4, 8)"
3808,E,"(4, 8)"
3857,E,"(17, 3)"
3857,E,"(17, 3)"
3857,E,"(17, 3)"
794,E,"(53, 21)"
794,E,"(53, 21)"
794,E,"(53, 21)"
1134,E,"(12, 57)"
1134,E,"(12, 57)"
1134,E,"(12, 57)"
3052,E,"(6, 45)"
3052,E,"(6, 45)"
3052,E,"(6, 45)"
2983,E,"(16, 15)"
2983,E,"(16, 15)"
2983,E,"(16, 15)"
1362,E,"(9, 30)"
1362,E,"(9, 30)"
1362,E,"(9, 30)"
927,E,"(39, 52)"
927,E,"(39, 52)"
927,E,"(39, 52)"
1608,E,"(6, 44)"
1608,E,"(6, 44)"
1608,E,"(6, 44)"
1478,E,"(50, 34)"
1478,E,"(50, 34)"
1478,E,"(50, 34)"
2667,E,"(44, 12)"
2667,E,"(44, 12)"
2667,E,"(44, 12)"
2898,E,"(16, 64)"
2898,E,"(16, 64)"
2898,E,"(16, 64)"
2756,E,"(0, 2)"
2756,E,"(0, 2)"
2756,E,"(0, 2)"
1145,E,"(43, 25)"
1145,E,"(43, 25)"
1145,E,"(43, 25)"
3659,E,"(1, 18)"
3659,E,"(1, 18)"
3659,E,"(1, 18)"
2713,E,"(8, 13)"
2713,E,"(8, 13)"
2713,E,"(8, 13)"
3508,E,"(20, 22)"
3508,E,"(20, 22)"
3508,E,"(20, 22)"
2335,E,"(59, 40)"
2335,E,"(59, 40)"
2335,E,"(59, 40)"
3343,E,"(57, 41)"
3343,E,"(57, 41)"
3343,E,"(57, 41)"
3272,E,"(29, 3)"
3272,E,"(29, 3)"
3272,E,"(29, 3)"
638,E,"(24, 64)"
638,E,"(24, 64)"
638,E,"(24, 64)"
636,E,"(28, 57)"
636,E,"(28, 57)"
636,E,"(28, 57)"
2396,E,"(25, 14)"
2396,E,"(25, 14)"
2396,E,"(25, 14)"
322,E,"(59, 3)"
322,E,"(59, 3)"
322,E,"(59, 3)"
2008,E,"(17, 48)"
2008,E,"(17, 48)"
2008,E,"(17, 48)"
1517,E,"(1, 36)"
1517,E,"(1, 36)"
1517,E,"(1, 36)"
3469,E,"(34, 8)"
3469,E,"(34, 8)"
3469,E,"(34, 8)"
3763,E,"(10, 28)"
3763,E,"(10, 28)"
3763,E,"(10, 28)"
894,E,"(5, 8)"
894,E,"(5, 8)"
894,E,"(5, 8)"
2556,E,"(20, 65)"
2556,E,"(20, 65)"
2556,E,"(20, 65)"
3995,E,"(28, 61)"
3995,E,"(28, 61)"
3995,E,"(28, 61)"
1202,E,"(23, 17)"
1202,E,"(23, 17)"
1202,E,"(23, 17)"
1834,E,"(51, 6)"
1834,E,"(51, 6)"
1834,E,"(51, 6)"
2782,E,"(14, 32)"
2782,E,"(14, 32)"
2782,E,"(14, 32)"
3315,E,"(48, 21)"
3315,E,"(48, 21)"
3315,E,"(48, 21)"
1472,E,"(45, 18)"
1472,E,"(45, 18)"
1472,E,"(45, 18)"
3918,E,"(33, 5)"
3918,E,"(33, 5)"
3918,E,"(33, 5)"
2309,E,"(19, 27)"
2309,E,"(19, 27)"
2309,E,"(19, 27)"
2582,E,"(23, 12)"
2582,E,"(23, 12)"
2582,E,"(23, 12)"
3992,E,"(33, 23)"
3992,E,"(33, 23)"
3992,E,"(33, 23)"
356,E,"(2, 9)"
356,E,"(2, 9)"
356,E,"(2, 9)"
1142,E,"(32, 35)"
1142,E,"(32, 35)"
1142,E,"(32, 35)"
3408,E,"(39, 44)"
3408,E,"(39, 44)"
3408,E,"(39, 44)"
3610,E,"(8, 41)"
3610,E,"(8, 41)"
3610,E,"(8, 41)"
1958,E,"(41, 1)"
1958,E,"(41, 1)"
1958,E,"(41, 1)"
1072,E,"(45, 22)"
1072,E,"(45, 22)"
1072,E,"(45, 22)"
1915,E,"(21, 44)"
1915,E,"(21, 44)"
1915,E,"(21, 44)"
3818,E,"(21, 24)"
3818,E,"(21, 24)"
3818,E,"(21, 24)"
440,E,"(32, 57)"
440,E,"(32, 57)"
440,E,"(32, 57)"
436,E,"(20, 5)"
436,E,"(20, 5)"
436,E,"(20, 5)"
2113,E,"(48, 22)"
2113,E,"(48, 22)"
2113,E,"(48, 22)"
79,E,"(23, 6)"
79,E,"(23, 6)"
79,E,"(23, 6)"
524,E,"(63, 5)"
524,E,"(63, 5)"
524,E,"(63, 5)"
864,E,"(44, 2)"
864,E,"(44, 2)"
864,E,"(44, 2)"
2062,E,"(38, 14)"
2062,E,"(38, 14)"
2062,E,"(38, 14)"
3207,E,"(61, 37)"
3207,E,"(61, 37)"
3207,E,"(61, 37)"
2783,E,"(30, 23)"
2783,E,"(30, 23)"
2783,E,"(30, 23)"
1716,E,"(3, 19)"
1716,E,"(3, 19)"
1716,E,"(3, 19)"
136,E,"(37, 1)"
136,E,"(37, 1)"
136,E,"(37, 1)"
3241,E,"(24, 52)"
3241,E,"(24, 52)"
3241,E,"(24, 52)"
1335,E,"(7, 58)"
1335,E,"(7, 58)"
1335,E,"(7, 58)"
2532,E,"(36, 20)"
2532,E,"(36, 20)"
2532,E,"(36, 20)"
2742,E,"(49, 15)"
2742,E,"(49, 15)"
2742,E,"(49, 15)"
2249,E,"(33, 23)"
2249,E,"(33, 23)"
2249,E,"(33, 23)"
2512,E,"(25, 39)"
2512,E,"(25, 39)"
2512,E,"(25, 39)"
3091,E,"(45, 1)"
3091,E,"(45, 1)"
3091,E,"(45, 1)"
2341,E,"(25, 22)"
2341,E,"(25, 22)"
2341,E,"(25, 22)"
2124,E,"(62, 28)"
2124,E,"(62, 28)"
2124,E,"(62, 28)"
3496,E,"(41, 30)"
3496,E,"(41, 30)"
3496,E,"(41, 30)"
3587,E,"(48, 6)"
3587,E,"(48, 6)"
3587,E,"(48, 6)"
1973,E,"(2, 25)"
1973,E,"(2, 25)"
1973,E,"(2, 25)"
1046,E,"(54, 36)"
1046,E,"(54, 36)"
1046,E,"(54, 36)"
2078,E,"(13, 7)"
2078,E,"(13, 7)"
2078,E,"(13, 7)"
1786,E,"(13, 18)"
1786,E,"(13, 18)"
1786,E,"(13, 18)"
3501,E,"(41, 55)"
3501,E,"(41, 55)"
3501,E,"(41, 55)"
2985,E,"(34, 35)"
2985,E,"(34, 35)"
2985,E,"(34, 35)"
3276,E,"(2, 64)"
3276,E,"(2, 64)"
3276,E,"(2, 64)"
3538,E,"(30, 17)"
3538,E,"(30, 17)"
3538,E,"(30, 17)"
2793,E,"(56, 16)"
2793,E,"(56, 16)"
2793,E,"(56, 16)"
3540,E,"(29, 25)"
3540,E,"(29, 25)"
3540,E,"(29, 25)"
3629,E,"(37, 49)"
3629,E,"(37, 49)"
3629,E,"(37, 49)"
2889,E,"(52, 32)"
2889,E,"(52, 32)"
2889,E,"(52, 32)"
3882,E,"(14, 20)"
3882,E,"(14, 20)"
3882,E,"(14, 20)"
2678,E,"(17, 26)"
2678,E,"(17, 26)"
2678,E,"(17, 26)"
875,E,"(10, 6)"
875,E,"(10, 6)"
875,E,"(10, 6)"
1553,E,"(63, 8)"
1553,E,"(63, 8)"
1553,E,"(63, 8)"
648,E,"(0, 21)"
648,E,"(0, 21)"
648,E,"(0, 21)"
1533,E,"(15, 23)"
1533,E,"(15, 23)"
1533,E,"(15, 23)"
1112,E,"(5, 18)"
1112,E,"(5, 18)"
1112,E,"(5, 18)"
2947,E,"(42, 15)"
2947,E,"(42, 15)"
2947,E,"(42, 15)"
985,E,"(1, 16)"
985,E,"(1, 16)"
985,E,"(1, 16)"
3075,E,"(39, 0)"
3075,E,"(39, 0)"
3075,E,"(39, 0)"
1977,E,"(2, 49)"
1977,E,"(2, 49)"
1977,E,"(2, 49)"
1442,E,"(7, 43)"
1442,E,"(7, 43)"
1442,E,"(7, 43)"
677,E,"(9, 36)"
677,E,"(9, 36)"
677,E,"(9, 36)"
1760,E,"(12, 47)"
1760,E,"(12, 47)"
1760,E,"(12, 47)"
2774,E,"(47, 29)"
2774,E,"(47, 29)"
2774,E,"(47, 29)"
19,E,"(31, 12)"
19,E,"(31, 12)"
19,E,"(31, 12)"
1417,E,"(2, 30)"
1417,E,"(2, 30)"
1417,E,"(2, 30)"
3950,E,"(28, 45)"
3950,E,"(28, 45)"
3950,E,"(28, 45)"
745,E,"(45, 6)"
745,E,"(45, 6)"
745,E,"(45, 6)"
945,E,"(16, 7)"
945,E,"(16, 7)"
945,E,"(16, 7)"
1669,E,"(44, 20)"
1669,E,"(44, 20)"
1669,E,"(44, 20)"
2176,E,"(20, 51)"
2176,E,"(20, 51)"
2176,E,"(20, 51)"
70,E,"(38, 5)"
70,E,"(38, 5)"
70,E,"(38, 5)"
236,E,"(39, 28)"
236,E,"(39, 28)"
236,E,"(39, 28)"
834,E,"(28, 42)"
834,E,"(28, 42)"
834,E,"(28, 42)"
846,E,"(35, 64)"
846,E,"(35, 64)"
846,E,"(35, 64)"
554,E,"(58, 25)"
554,E,"(58, 25)"
554,E,"(58, 25)"
2185,E,"(56, 6)"
2185,E,"(56, 6)"
2185,E,"(56, 6)"
3746,E,"(18, 14)"
3746,E,"(18, 14)"
3746,E,"(18, 14)"
107,E,"(31, 3)"
107,E,"(31, 3)"
107,E,"(31, 3)"
544,E,"(16, 58)"
544,E,"(16, 58)"
544,E,"(16, 58)"
2890,E,"(9, 4)"
2890,E,"(9, 4)"
2890,E,"(9, 4)"
3734,E,"(33, 39)"
3734,E,"(33, 39)"
3734,E,"(33, 39)"
1633,E,"(36, 38)"
1633,E,"(36, 38)"
1633,E,"(36, 38)"
3894,E,"(53, 7)"
3894,E,"(53, 7)"
3894,E,"(53, 7)"
597,E,"(26, 55)"
597,E,"(26, 55)"
597,E,"(26, 55)"
2000,E,"(7, 55)"
2000,E,"(7, 55)"
2000,E,"(7, 55)"
205,E,"(14, 50)"
205,E,"(14, 50)"
205,E,"(14, 50)"
231,E,"(60, 28)"
231,E,"(60, 28)"
231,E,"(60, 28)"
1189,E,"(49, 5)"
1189,E,"(49, 5)"
1189,E,"(49, 5)"
237,E,"(9, 53)"
237,E,"(9, 53)"
237,E,"(9, 53)"
2489,E,"(63, 13)"
2489,E,"(63, 13)"
2489,E,"(63, 13)"
3766,E,"(2, 48)"
3766,E,"(2, 48)"
3766,E,"(2, 48)"
1037,E,"(27, 7)"
1037,E,"(27, 7)"
1037,E,"(27, 7)"
2331,E,"(17, 29)"
2331,E,"(17, 29)"
2331,E,"(17, 29)"
1158,E,"(46, 14)"
1158,E,"(46, 14)"
1158,E,"(46, 14)"
3627,E,"(38, 57)"
3627,E,"(38, 57)"
3627,E,"(38, 57)"
1799,E,"(60, 25)"
1799,E,"(60, 25)"
1799,E,"(60, 25)"
2535,E,"(13, 1)"
2535,E,"(13, 1)"
2535,E,"(13, 1)"
3639,E,"(40, 42)"
3639,E,"(40, 42)"
3639,E,"(40, 42)"
2655,E,"(21, 30)"
2655,E,"(21, 30)"
2655,E,"(21, 30)"
3532,E,"(10, 53)"
3532,E,"(10, 53)"
3532,E,"(10, 53)"
2438,E,"(37, 54)"
2438,E,"(37, 54)"
2438,E,"(37, 54)"
3205,E,"(49, 22)"
3205,E,"(49, 22)"
3205,E,"(49, 22)"
3962,E,"(51, 16)"
3962,E,"(51, 16)"
3962,E,"(51, 16)"
2413,E,"(10, 44)"
2413,E,"(10, 44)"
2413,E,"(10, 44)"
1070,E,"(53, 17)"
1070,E,"(53, 17)"
1070,E,"(53, 17)"
129,E,"(36, 9)"
129,E,"(36, 9)"
129,E,"(36, 9)"
2368,E,"(46, 39)"
2368,E,"(46, 39)"
2368,E,"(46, 39)"
1897,E,"(13, 17)"
1897,E,"(13, 17)"
1897,E,"(13, 17)"
112,E,"(37, 4)"
112,E,"(37, 4)"
112,E,"(37, 4)"
3389,E,"(62, 4)"
3389,E,"(62, 4)"
3389,E,"(62, 4)"
2957,E,"(42, 14)"
2957,E,"(42, 14)"
2957,E,"(42, 14)"
2,E,"(5, 37)"
2,E,"(5, 37)"
2,E,"(5, 37)"
2146,E,"(42, 60)"
2146,E,"(42, 60)"
2146,E,"(42, 60)"
1203,E,"(1, 55)"
1203,E,"(1, 55)"
1203,E,"(1, 55)"
1392,E,"(28, 63)"
1392,E,"(28, 63)"
1392,E,"(28, 63)"
455,E,"(14, 50)"
455,E,"(14, 50)"
455,E,"(14, 50)"
1714,E,"(12, 13)"
1714,E,"(12, 13)"
1714,E,"(12, 13)"
617,E,"(18, 7)"
617,E,"(18, 7)"
617,E,"(18, 7)"
2548,E,"(49, 39)"
2548,E,"(49, 39)"
2548,E,"(49, 39)"
3839,E,"(60, 12)"
3839,E,"(60, 12)"
3839,E,"(60, 12)"
1721,E,"(21, 29)"
1721,E,"(21, 29)"
1721,E,"(21, 29)"
1624,E,"(4, 22)"
1624,E,"(4, 22)"
1624,E,"(4, 22)"
1509,E,"(60, 15)"
1509,E,"(60, 15)"
1509,E,"(60, 15)"
49,E,"(51, 10)"
49,E,"(51, 10)"
49,E,"(51, 10)"
1049,E,"(60, 29)"
1049,E,"(60, 29)"
1049,E,"(60, 29)"
1156,E,"(54, 22)"
1156,E,"(54, 22)"
1156,E,"(54, 22)"
215,E,"(62, 19)"
215,E,"(62, 19)"
215,E,"(62, 19)"
3375,E,"(43, 21)"
3375,E,"(43, 21)"
3375,E,"(43, 21)"
265,E,"(41, 39)"
265,E,"(41, 39)"
265,E,"(41, 39)"
3867,E,"(66, 15)"
3867,E,"(66, 15)"
3867,E,"(66, 15)"
468,E,"(56, 37)"
468,E,"(56, 37)"
468,E,"(56, 37)"
2991,E,"(13, 43)"
2991,E,"(13, 43)"
2991,E,"(13, 43)"
3638,E,"(3, 48)"
3638,E,"(3, 48)"
3638,E,"(3, 48)"
2925,E,"(24, 51)"
2925,E,"(24, 51)"
2925,E,"(24, 51)"
91,E,"(2, 38)"
91,E,"(2, 38)"
91,E,"(2, 38)"
481,E,"(36, 39)"
481,E,"(36, 39)"
481,E,"(36, 39)"
3663,E,"(58, 34)"
3663,E,"(58, 34)"
3663,E,"(58, 34)"
1763,E,"(32, 42)"
1763,E,"(32, 42)"
1763,E,"(32, 42)"
2007,E,"(56, 12)"
2007,E,"(56, 12)"
2007,E,"(56, 12)"
2975,E,"(1, 9)"
2975,E,"(1, 9)"
2975,E,"(1, 9)"
2767,E,"(24, 5)"
2767,E,"(24, 5)"
2767,E,"(24, 5)"
560,E,"(5, 35)"
560,E,"(5, 35)"
560,E,"(5, 35)"
1402,E,"(37, 28)"
1402,E,"(37, 28)"
1402,E,"(37, 28)"
1289,E,"(48, 5)"
1289,E,"(48, 5)"
1289,E,"(48, 5)"
3590,E,"(3, 52)"
3590,E,"(3, 52)"
3590,E,"(3, 52)"
2042,E,"(1, 53)"
2042,E,"(1, 53)"
2042,E,"(1, 53)"
44,E,"(61, 37)"
44,E,"(61, 37)"
44,E,"(61, 37)"
771,E,"(36, 15)"
771,E,"(36, 15)"
771,E,"(36, 15)"
3447,E,"(22, 56)"
3447,E,"(22, 56)"
3447,E,"(22, 56)"
521,E,"(18, 64)"
521,E,"(18, 64)"
521,E,"(18, 64)"
1238,E,"(22, 34)"
1238,E,"(22, 34)"
1238,E,"(22, 34)"
324,E,"(54, 37)"
324,E,"(54, 37)"
324,E,"(54, 37)"
2180,E,"(8, 28)"
2180,E,"(8, 28)"
2180,E,"(8, 28)"
3686,E,"(51, 32)"
3686,E,"(51, 32)"
3686,E,"(51, 32)"
3612,E,"(22, 62)"
3612,E,"(22, 62)"
3612,E,"(22, 62)"
3649,E,"(7, 51)"
3649,E,"(7, 51)"
3649,E,"(7, 51)"
2427,E,"(16, 0)"
2427,E,"(16, 0)"
2427,E,"(16, 0)"
1231,E,"(5, 15)"
1231,E,"(5, 15)"
1231,E,"(5, 15)"
3788,E,"(61, 23)"
3788,E,"(61, 23)"
3788,E,"(61, 23)"
1348,E,"(60, 3)"
1348,E,"(60, 3)"
1348,E,"(60, 3)"
2455,E,"(63, 3)"
2455,E,"(63, 3)"
2455,E,"(63, 3)"
1642,E,"(39, 57)"
1642,E,"(39, 57)"
1642,E,"(39, 57)"
662,E,"(17, 54)"
662,E,"(17, 54)"
662,E,"(17, 54)"
3214,E,"(28, 47)"
3214,E,"(28, 47)"
3214,E,"(28, 47)"
1521,E,"(27, 5)"
1521,E,"(27, 5)"
1521,E,"(27, 5)"
